0 0.107062
500 0.105555
1000 0.104057
1500 0.102457
2000 0.100913
2500 0.0993152
3000 0.0979628
3500 0.0964768
4000 0.0949697
4500 0.0933703
5000 0.09199
5500 0.0905192
6000 0.0885441
6500 0.0870172
7000 0.0853522
7500 0.0839977
8000 0.0825324
8500 0.0809125
9000 0.0794128
9500 0.0778771
10000 0.0762011
10500 0.0743253
11000 0.0727099
11500 0.0711997
12000 0.0695327
12500 0.0679698
